t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
4015,-850238.3985,SprayTreesOTC,0.8;0.246;0.45;0.245,-260245.6914,-1399224.606,479571.34,95914.27
4015,1052612.974,SprayTreesOTC,0.9;0.246;0.45;0.245,95502.3427,477050.8137,479571.34,95914.27
4015,-1488948.363,SprayTreesOTC,0.6;0.246;0.46;0.245,-296916.966,-1560772.699,479571.34,95914.27
4015,-1401803.248,SprayTreesOTC,0.7;0.246;0.46;0.245,-297139.542,-1562068.235,479571.34,95914.27
4015,-610794.0632,SprayTreesOTC,0.8;0.246;0.46;0.245,-231511.1954,-1309759.312,479571.34,95914.27
4015,1052685.369,SprayTreesOTC,0.9;0.246;0.46;0.245,95514.2259,477127.1899,479571.34,95914.27
4015,-2161774.219,SprayTreesOTC,0.6;0.246;0.47;0.245,-341480.63,-1764209.36,479571.34,95914.27
4015,-2084204.763,SprayTreesOTC,0.7;0.246;0.47;0.245,-342357.756,-1767596.787,479571.34,95914.27
4015,-1674886.767,SprayTreesOTC,0.8;0.246;0.47;0.245,-311765.556,-1612673.294,479571.34,95914.27
4015,1052082.811,SprayTreesOTC,0.9;0.246;0.47;0.245,95440.5613,476725.8623,479571.34,95914.27
4015,-2033731.079,SprayTreesOTC,0.6;0.246;0.48;0.245,-325826.257,-1697180.072,479571.34,95914.27
4015,-1993355.083,SprayTreesOTC,0.7;0.246;0.48;0.245,-328598.5,-1713494.177,479571.34,95914.27
4015,-1412432.075,SprayTreesOTC,0.8;0.246;0.48;0.245,-293601.049,-1533733.574,479571.34,95914.27
4015,1052559.771,SprayTreesOTC,0.9;0.246;0.48;0.245,95493.3635,476990.1535,479571.34,95914.27
4015,-1886553.381,SprayTreesOTC,0.6;0.246;0.49;0.245,-316136.057,-1646545.319,479571.34,95914.27
4015,-1838051.534,SprayTreesOTC,0.7;0.246;0.50;0.245,-319440.52,-1661996.226,479571.34,95914.27
4015,-1137764.937,SprayTreesOTC,0.7;0.246;0.50;0.245,-278527.5525,-1473847.956,479571.34,95914.27
4015,1052629.376,SprayTreesOTC,0.9;0.246;0.50;0.245,95506.7562,477085.1282,479571.34,95914.27
4015,-1698853.769,SprayTreesOTC,0.6;0.246;0.51;0.245,-306638.366,-1605553.123,479571.34,95914.27
4015,-1629062.686,SprayTreesOTC,0.7;0.246;0.51;0.245,-309491.43,-1614891.583,479571.34,95914.27
4015,-871873.3785,SprayTreesOTC,0.8;0.246;0.51;0.245,-261336.3414,-1403352.696,479571.34,95914.27
4015,1052612.884,SprayTreesOTC,0.9;0.246;0.51;0.245,95502.2827,477050.7237,479571.34,95914.27
4015,-1513105.233,SprayTreesOTC,0.6;0.246;0.52;0.245,-297603.216,-1563764.209,479571.34,95914.27
4015,-1425930.538,SprayTreesOTC,0.7;0.246;0.52;0.245,-297782.442,-1564835.945,479571.34,95914.27
4015,-628100.7032,SprayTreesOTC,0.8;0.246;0.52;0.245,-234275.1854,-1317978.352,479571.34,95914.27
4015,1052685.369,SprayTreesOTC,0.9;0.246;0.52;0.245,95514.2259,477127.1599,479571.34,95914.27
4015,-2101061.477,SprayTreesOTC,0.6;0.246;0.53;0.245,-340110.881,-1759450.063,479742.59,95948.52
4015,-2026253.889,SprayTreesOTC,0.7;0.246;0.53;0.245,-341559.966,-1763475.263,479742.59,95948.52
4015,-1620715.26,SprayTreesOTC,0.8;0.246;0.53;0.245,-310744.805,-1608793.49,479742.59,95948.52
4015,1052623.158,SprayTreesOTC,0.9;0.246;0.53;0.245,95503.3456,477087.2756,479742.59,95948.52
4015,-1975489.56,SprayTreesOTC,0.6;0.246;0.54;0.245,-324456.788,-1690350.423,479742.59,95948.52
4015,-1931552.846,SprayTreesOTC,0.7;0.246;0.54;0.245,-327154.131,-1707349.763,479742.59,95948.52
4015,-1355146.561,SprayTreesOTC,0.8;0.246;0.54;0.245,-291967.973,-1528766.592,479742.59,95948.52
4015,1052933.164,SprayTreesOTC,0.9;0.246;0.54;0.245,95532.1535,477197.8035,479742.59,95948.52
4015,-1825939.513,SprayTreesOTC,0.6;0.246;0.55;0.245,-314826.91,-1640734.501,479742.59,95948.52
4015,-1781727.406,SprayTreesOTC,0.7;0.246;0.55;0.245,-317679.764,-1655309.288,479742.59,95948.52
4015,-1084966.268,SprayTreesOTC,0.8;0.246;0.55;0.245,-276327.4293,-1465852.299,479742.59,95948.52
4015,1052917.868,SprayTreesOTC,0.9;0.246;0.55;0.245,95525.2414,477156.6254,479742.59,95948.52
4015,-1645784.015,SprayTreesOTC,0.6;0.246;0.56;0.245,-305260.77,-1599543.704,479742.59,95948.52
4015,-1582752.197,SprayTreesOTC,0.7;0.246;0.56;0.245,-306989.784,-1606512.203,479742.59,95948.52
4015,-828030.3843,SprayTreesOTC,0.8;0.246;0.56;0.245,-259147.1757,-1395730.023,479742.59,95948.52
4015,1053004.362,SprayTreesOTC,0.9;0.246;0.56;0.245,95540.6408,477249.2938,479742.59,95948.52
4015,-1466535,SprayTreesOTC,0.6;0.246;0.57;0.245,-295940.894,-1556706.81,479742.59,95948.52
4015,-1378402.837,SprayTreesOTC,0.7;0.246;0.57;0.245,-296637.921,-1560030.39,479742.59,95948.52
4015,-581440.6582,SprayTreesOTC,0.8;0.246;0.57;0.245,-227191.7295,-1295090.064,479742.59,95948.52
4015,1053034.841,SprayTreesOTC,0.9;0.246;0.57;0.245,95543.5018,477259.5938,479742.59,95948.52
4015,-2130278.057,SprayTreesOTC,0.6;0.246;0.58;0.245,-340678.241,-1761431.263,479742.59,95948.52
4015,-2055566.979,SprayTreesOTC,0.7;0.246;0.58;0.245,-342085.326,-1765407.443,479742.59,95948.52
4015,-1647781.59,SprayTreesOTC,0.8;0.246;0.58;0.245,-311330.675,-1610671.16,479742.59,95948.52
4015,1052612.868,SprayTreesOTC,0.9;0.246;0.58;0.245,95502.6256,477083.4356,479742.59,95948.52
4015,-2003318.04,SprayTreesOTC,0.6;0.246;0.59;0.245,-324947.228,-1692558.333,479742.59,95948.52
4015,-1959547.046,SprayTreesOTC,0.7;0.246;0.59;0.245,-327600.591,-1709635.403,479742.59,95948.52
4015,-1380606.211,SprayTreesOTC,0.8;0.246;0.59;0.245,-292680.563,-1531164.042,479742.59,95948.52
4015,1052930.554,SprayTreesOTC,0.9;0.246;0.59;0.245,95532.0035,477196.2435,479742.59,95948.52
4015,-1852750.003,SprayTreesOTC,0.6;0.246;0.60;0.245,-315354.55,-1643034.781,479742.59,95948.52
4015,-1808798.776,SprayTreesOTC,0.7;0.246;0.60;0.245,-318385.124,-1657775.888,479742.59,95948.52
4015,-1108751.588,SprayTreesOTC,0.8;0.246;0.60;0.245,-277159.2993,-1469004.699,479742.59,95948.52
4015,1052917.088,SprayTreesOTC,0.9;0.246;0.60;0.245,95525.2114,477156.2654,479742.59,95948.52
4015,-1671404.705,SprayTreesOTC,0.6;0.246;0.61;0.245,-305915.73,-1602055.484,479742.59,95948.52
4015,-1608558.917,SprayTreesOTC,0.7;0.246;0.62;0.245,-308039.304,-1609367.453,479742.59,95948.52
4015,-849670.3143,SprayTreesOTC,0.8;0.246;0.62;0.245,-260265.1257,-1399900.113,479742.59,95948.52
4015,1053004.242,SprayTreesOTC,0.9;0.246;0.62;0.245,95540.6408,477249.2338,479742.59,95948.52
4015,-1490677.05,SprayTreesOTC,0.6;0.246;0.63;0.245,-296617.964,-1559691.93,479742.59,95948.52
4015,-1402557.037,SprayTreesOTC,0.7;0.246;0.63;0.245,-297291.291,-1562821.95,479742.59,95948.52
4015,-598610.4982,SprayTreesOTC,0.8;0.246;0.63;0.245,-229989.9795,-1303375.284,479742.59,95948.52
4015,1053034.811,SprayTreesOTC,0.9;0.246;0.63;0.245,95543.5018,477259.5938,479742.59,95948.52
4015,-2159494.637,SprayTreesOTC,0.6;0.246;0.64;0.245,-341245.601,-1763412.463,479742.59,95948.52
4015,-2084880.069,SprayTreesOTC,0.7;0.246;0.64;0.245,-342610.686,-1767339.623,479742.59,95948.52
4015,-1674847.92,SprayTreesOTC,0.8;0.246;0.64;0.245,-311916.545,-1612548.83,479742.59,95948.52
4015,1052602.578,SprayTreesOTC,0.9;0.246;0.64;0.245,95501.9056,477079.5956,479742.59,95948.52
4015,-2031146.52,SprayTreesOTC,0.6;0.246;0.65;0.245,-325437.668,-1694766.243,479742.59,95948.52
4015,-1987541.246,SprayTreesOTC,0.7;0.246;0.65;0.245,-328047.051,-1711921.043,479742.59,95948.52
4015,-1406065.861,SprayTreesOTC,0.8;0.246;0.65;0.245,-293393.153,-1533561.492,479742.59,95948.52
4015,1052927.944,SprayTreesOTC,0.9;0.246;0.65;0.245,95531.8535,477194.6835,479742.59,95948.52
4015,-1879560.493,SprayTreesOTC,0.6;0.246;0.66;0.245,-315882.19,-1645335.061,479742.59,95948.52
4015,-1835870.146,SprayTreesOTC,0.7;0.246;0.66;0.245,-319090.484,-1660242.488,479742.59,95948.52
4015,-1132536.908,SprayTreesOTC,0.8;0.246;0.66;0.245,-277991.1693,-1472157.099,479742.59,95948.52
4015,1052916.308,SprayTreesOTC,0.9;0.246;0.66;0.245,95525.1814,477155.9054,479742.59,95948.52
4015,-1697025.395,SprayTreesOTC,0.6;0.246;0.67;0.245,-306570.69,-1604567.264,479742.59,95948.52
4015,-1634365.637,SprayTreesOTC,0.7;0.246;0.67;0.245,-309088.824,-1612222.703,479742.59,95948.52
4015,-871310.2443,SprayTreesOTC,0.8;0.246;0.67;0.245,-261383.0757,-1404070.203,479742.59,95948.52
4015,1053004.122,SprayTreesOTC,0.9;0.246;0.67;0.245,95540.6408,477249.1738,479742.59,95948.52
4015,-1514819.1,SprayTreesOTC,0.6;0.246;0.68;0.245,-297295.034,-1562677.05,479742.59,95948.52
4015,-1426711.237,SprayTreesOTC,0.7;0.246;0.68;0.245,-297944.661,-1565613.51,479742.59,95948.52
4015,-615780.3382,SprayTreesOTC,0.8;0.246;0.68;0.245,-232788.2295,-1311660.504,479742.59,95948.52
4015,1053034.781,SprayTreesOTC,0.9;0.246;0.68;0.245,95543.5018,477259.5938,479742.59,95948.52
4015,-2106698.336,SprayTreesOTC,0.6;0.246;0.69;0.245,-340573.599,-1761216.585,479708.84,95941.77
4015,-2026605.625,SprayTreesOTC,0.7;0.246;0.69;0.245,-341751.476,-1765345.805,479708.84,95941.77
4015,-1623069.993,SprayTreesOTC,0.8;0.246;0.69;0.245,-310462.942,-1608772.852,479708.84,95941.77
4015,1052471.081,SprayTreesOTC,0.9;0.246;0.69;0.245,95481.8648,476957.0448,479708.84,95941.77
4015,-1981183.436,SprayTreesOTC,0.6;0.246;0.70;0.245,-324664.802,-1691983.368,479708.84,95941.77
4015,-1937502.484,SprayTreesOTC,0.7;0.246;0.70;0.245,-327557.888,-1708615.607,479708.84,95941.77
4015,-1360774.174,SprayTreesOTC,0.8;0.246;0.70;0.245,-292301.145,-1530131.518,479708.84,95941.77
4015,1052850.042,SprayTreesOTC,0.9;0.246;0.70;0.245,95522.0005,477140.7575,479708.84,95941.77
4015,-1836363.274,SprayTreesOTC,0.6;0.246;0.71;0.245,-315092.608,-1641536.677,479708.84,95941.77
4015,-1786559.063,SprayTreesOTC,0.7;0.246;0.71;0.245,-318111.798,-1657112.993,479708.84,95941.77
4015,-1085851.335,SprayTreesOTC,0.8;0.246;0.71;0.245,-276448.4452,-1466402.767,479708.84,95941.77
4015,1052981.523,SprayTreesOTC,0.9;0.246;0.71;0.245,95541.2759,477257.2579,479708.84,95941.77
4015,-1651676.689,SprayTreesOTC,0.6;0.246;0.72;0.245,-305042.236,-1598288.37,479708.84,95941.77
4015,-1582149.043,SprayTreesOTC,0.7;0.246;0.72;0.245,-307190.451,-1607950.963,479708.84,95941.77
4015,-826775.919,SprayTreesOTC,0.8;0.246;0.72;0.245,-259940.5026,-1397979.674,479708.84,95941.77
4015,1052943.935,SprayTreesOTC,0.9;0.246;0.72;0.245,95537.0759,477233.9159,479708.84,95941.77
4015,-1468787.304,SprayTreesOTC,0.6;0.246;0.73;0.245,-296105.115,-1557499.961,479708.84,95941.77
4015,-1370414.925,SprayTreesOTC,0.7;0.246;0.73;0.245,-296617.97,-1560110.613,479708.84,95941.77
4015,-590007.2567,SprayTreesOTC,0.8;0.246;0.73;0.245,-227901.854,-1297145.218,479708.84,95941.77
4015,1052886.401,SprayTreesOTC,0.9;0.246;0.73;0.245,95524.8443,477155.9653,479708.84,95941.77
4015,-2135938.316,SprayTreesOTC,0.6;0.246;0.74;0.245,-341137.239,-1763179.785,479708.84,95941.77
4015,-2055932.155,SprayTreesOTC,0.7;0.246;0.74;0.245,-342297.446,-1767307.985,479708.84,95941.77
4015,-1650113.883,SprayTreesOTC,0.8;0.246;0.74;0.245,-311045.932,-1610683.102,479708.84,95941.77
4015,1052460.221,SprayTreesOTC,0.9;0.246;0.74;0.245,95481.1748,476952.4548,479708.84,95941.77
4015,-2009018.216,SprayTreesOTC,0.6;0.246;0.75;0.245,-325161.032,-1694220.378,479708.84,95941.77
4015,-1965523.084,SprayTreesOTC,0.7;0.246;0.75;0.245,-328007.168,-1710882.407,479708.84,95941.77
4015,-1386247.294,SprayTreesOTC,0.8;0.246;0.75;0.245,-293013.765,-1532543.278,479708.84,95941.77
4015,1052847.612,SprayTreesOTC,0.9;0.246;0.75;0.245,95521.8205,477139.3175,479708.84,95941.77
4015,-1863190.954,SprayTreesOTC,0.6;0.246;0.76;0.245,-315619.798,-1643811.157,479708.84,95941.77
4015,-1813659.893,SprayTreesOTC,0.7;0.246;0.76;0.245,-318821.178,-1659596.513,479708.84,95941.77
4015,-1109640.315,SprayTreesOTC,0.8;0.246;0.76;0.245,-277279.7452,-1469566.387,479708.84,95941.77
4015,1052980.893,SprayTreesOTC,0.9;0.246;0.76;0.245,95541.1559,477256.7479,479708.84,95941.77
4015,-1677282.889,SprayTreesOTC,0.6;0.246;0.77;0.245,-305702.686,-1600797.99,479708.84,95941.77
4015,-1607945.233,SprayTreesOTC,0.7;0.246;0.77;0.245,-308245.731,-1610844.793,479708.84,95941.77
4015,-848491.899,SprayTreesOTC,0.8;0.246;0.77;0.245,-261052.5726,-1402083.944,479708.84,95941.77
4015,1052943.845,SprayTreesOTC,0.9;0.246;0.77;0.245,95537.0759,477233.7959,479708.84,95941.77
4015,-1492937.484,SprayTreesOTC,0.6;0.246;0.78;0.245,-296771.865,-1560469.301,479708.84,95941.77
4015,-1394562.825,SprayTreesOTC,0.7;0.246;0.78;0.245,-297282.38,-1562904.243,479708.84,95941.77
4015,-607236.1667,SprayTreesOTC,0.8;0.246;0.78;0.245,-230619.614,-1305306.118,479708.84,95941.77
4015,1052886.401,SprayTreesOTC,0.9;0.246;0.78;0.245,95524.8443,477155.9653,479708.84,95941.77
4015,-2165178.296,SprayTreesOTC,0.6;0.246;0.78;0.245,-341700.879,-1765142.985,479708.84,95941.77
4015,-2085258.685,SprayTreesOTC,0.7;0.246;0.78;0.245,-342843.416,-1769270.165,479708.84,95941.77
4015,-1677157.773,SprayTreesOTC,0.8;0.246;0.78;0.245,-311628.922,-1612593.352,479708.84,95941.77
4015,1052449.361,SprayTreesOTC,0.9;0.246;0.78;0.245,95480.4848,476947.8648,479708.84,95941.77
4015,-2036852.996,SprayTreesOTC,0.6;0.246;0.79;0.245,-325657.262,-1696457.388,479708.84,95941.77
4015,-1993543.684,SprayTreesOTC,0.7;0.246;0.79;0.245,-328456.448,-1713149.207,479708.84,95941.77
4015,-1411720.414,SprayTreesOTC,0.8;0.246;0.79;0.245,-293726.385,-1534955.038,479708.84,95941.77
4015,1052845.182,SprayTreesOTC,0.9;0.246;0.79;0.245,95521.6405,477137.8775,479708.84,95941.77
4015,-1890018.634,SprayTreesOTC,0.6;0.246;0.80;0.245,-316146.988,-1646085.637,479708.84,95941.77
4015,-1840760.723,SprayTreesOTC,0.7;0.246;0.80;0.245,-319530.558,-1662080.033,479708.84,95941.77
4015,-1133429.295,SprayTreesOTC,0.8;0.246;0.80;0.245,-278111.0452,-1472730.007,479708.84,95941.77
4015,1052980.263,SprayTreesOTC,0.9;0.246;0.80;0.245,95541.0359,477256.2379,479708.84,95941.77
4015,-1702889.089,SprayTreesOTC,0.6;0.246;0.81;0.245,-306363.136,-1603307.61,479708.84,95941.77
4015,-1633741.423,SprayTreesOTC,0.7;0.246;0.81;0.245,-309301.011,-1613738.623,479708.84,95941.77
4015,-870207.879,SprayTreesOTC,0.8;0.246;0.81;0.245,-262164.6426,-1406188.214,479708.84,95941.77
4015,1052943.755,SprayTreesOTC,0.9;0.246;0.81;0.245,95537.0759,477233.6759,479708.84,95941.77
4015,-1517087.664,SprayTreesOTC,0.6;0.246;0.82;0.245,-297438.615,-1563438.641,479708.84,95941.77
4015,-1418710.725,SprayTreesOTC,0.7;0.246;0.82;0.245,-297946.79,-1565697.873,479708.84,95941.77
4015,-624465.0767,SprayTreesOTC,0.8;0.246;0.82;0.245,-233337.374,-1313467.018,479708.84,95941.77
4015,1052886.401,SprayTreesOTC,0.9;0.246;0.82;0.245,95524.8443,477155.9653,479708.84,95941.77
4380,-1346029.34,NoAction,0;0;0;0;0;0;0;0,-219223.56,-882844.27,479801.58,95961.5
4380,-1725188.52,SprayTrees,0.6;0.246,-269914.97,-1389029.98,479800.09,95960.02
4380,-1637227.39,SprayTrees,0.7;0.246,-263857.08,-1361861.38,479800.09,95960.02
4380,-1009053.97,SprayTrees,0.8;0.246,-225311.25,-1200783.5,479800.09,95960.02
4380,1148363.02,SprayTrees,0.9;0.246,95462.59,476777.71,479800.09,95960.02
4380,-3296795.493,NoActionOTC,0.8;0.245,-390553.817,-1952793.903,479654.98,95931
4380,-3149202.201,NoActionOTC,0.9;0.245,-390518.447,-1952752.399,479654.98,95931
4380,-3012690.623,NoActionOTC,0.76;0.245,-390172.264,-1952157.346,479654.98,95931
4380,-2689400.083,NoActionOTC,0.78;0.245,-379939.862,-1927119.161,479654.98,95931
4380,-2324272.255,NoActionOTC,0.79;0.245,-362035.321,-1865881.049,479654.98,95931
4380,-3329294.253,NoActionOTC,0.55;0.245,-390554.447,-1952794.773,479654.98,95931
4380,-3181699.731,NoActionOTC,0.56;0.245,-390529.427,-1952764.819,479654.98,95931
4380,-3045160.403,NoActionOTC,0.57;0.245,-390211.594,-1952225.206,479654.98,95931
4380,-2721017.113,NoActionOTC,0.58;0.245,-380360.702,-1928291.801,479654.98,95931
4380,-2354210.695,NoActionOTC,0.59;0.245,-362591.371,-1868175.749,479654.98,95931
4380,-3361793.013,NoActionOTC,0.62;0.245,-390555.077,-1952795.643,479654.98,95931
4380,-3214197.261,NoActionOTC,0.63;0.245,-390540.407,-1952777.239,479654.98,95931
4380,-3077630.183,NoActionOTC,0.64;0.245,-390250.924,-1952293.066,479654.98,95931
4380,-2752634.143,NoActionOTC,0.65;0.245,-380781.542,-1929464.441,479654.98,95931
4380,-2384149.135,NoActionOTC,0.66;0.245,-363147.421,-1870470.449,479654.98,95931
4380,-3297624.411,NoActionOTC,0.67;0.245,-390573.082,-1952874.352,479578.73,95915.75
4380,-3147256.886,NoActionOTC,0.72;0.245,-390533.357,-1952827.859,479578.73,95915.75
4380,-3017623.017,NoActionOTC,0.73;0.245,-390214.662,-1952299.102,479578.73,95915.75
4380,-2691433.184,NoActionOTC,0.74;0.245,-380111.328,-1927575.837,479578.73,95915.75
4380,-2329783.726,NoActionOTC,0.75;0.245,-362285.574,-1867081.78,479578.73,95915.75
4380,-3330123.321,NoActionOTC,0.76;0.245,-390573.742,-1952875.102,479578.73,95915.75
4380,-3179754.056,NoActionOTC,0.77;0.245,-390543.647,-1952839.979,479578.73,95915.75
4380,-3050094.627,NoActionOTC,0.78;0.245,-390253.092,-1952364.442,479578.73,95915.75
4380,-2723063.474,NoActionOTC,0.79;0.245,-380527.998,-1928732.847,479578.73,95915.75
4380,-2359743.256,NoActionOTC,0.81;0.245,-362842.854,-1869372.94,479578.73,95915.75
4380,-3362622.231,NoActionOTC,0.82;0.245,-390574.402,-1952875.852,479578.73,95915.75
4380,-3212251.226,NoActionOTC,0.83;0.245,-390553.937,-1952852.099,479578.73,95915.75
4380,-3082566.237,NoActionOTC,0.84;0.245,-390291.522,-1952429.782,479578.73,95915.75
4380,-2754693.764,NoActionOTC,0.85;0.245,-380944.668,-1929889.857,479578.73,95915.75
4380,-2389702.786,NoActionOTC,0.86;0.245,-363400.134,-1871664.1,479578.73,95915.75
4380,-3295713.27,NoActionOTC,0.87;0.245,-390540.086,-1952704.716,479749.98,95950
4380,-3131157.022,NoActionOTC,0.88;0.245,-390481.491,-1952635.043,479749.98,95950
4380,-3013458.126,NoActionOTC,0.89;0.245,-390148.904,-1952055.219,479749.98,95950
4380,-2690939.177,NoActionOTC,0.91;0.245,-380126.207,-1927361.463,479749.98,95950
4380,-2326561.387,NoActionOTC,0.92;0.245,-362320.355,-1866695.77,479749.98,95950
4380,-3328212.24,NoActionOTC,0.93;0.245,-390540.386,-1952705.046,479749.98,95950
4380,-3163653.502,NoActionOTC,0.94;0.245,-390493.761,-1952649.833,479749.98,95950
4380,-3045928.536,NoActionOTC,0.95;0.245,-390189.854,-1952123.799,479749.98,95950
4380,-2722582.037,NoActionOTC,0.96;0.245,-380544.767,-1928506.023,479749.98,95950
4380,-2356535.347,NoActionOTC,0.97;0.245,-362870.015,-1868964.7,479749.98,95950
4380,-3360711.21,NoActionOTC,0.98;0.245,-390540.686,-1952705.376,479749.98,95950
4380,-3196149.982,NoActionOTC,0.99;0.245,-390506.031,-1952664.623,479749.98,95950
4380,-3078398.946,NoActionOTC,0.41;0.245,-390230.804,-1952192.379,479749.98,95950
4380,-2754224.897,NoActionOTC,0.42;0.245,-380963.327,-1929650.583,479749.98,95950
4380,-2386509.307,NoActionOTC,0.43;0.245,-363419.675,-1871233.63,479749.98,95950
4380,-3297487.787,NoActionOTC,0.44;0.245,-390547.12,-1952738.551,479716.23,95943.25
4380,-3143886.228,NoActionOTC,0.45;0.245,-390504.675,-1952692.377,479716.23,95943.25
4380,-3023635.274,NoActionOTC,0.46;0.245,-390224.426,-1952213.128,479716.23,95943.25
4380,-2688800.245,NoActionOTC,0.47;0.245,-380069.606,-1927496.321,479716.23,95943.25
4380,-2335857.963,NoActionOTC,0.48;0.245,-362547.798,-1867419.759,479716.23,95943.25
4380,-3329986.757,NoActionOTC,0.49;0.245,-390547.3,-1952738.761,479716.23,95943.25
4380,-3176383.518,NoActionOTC,0.54;0.245,-390516.885,-1952706.297,479716.23,95943.25
4380,-3056110.064,NoActionOTC,0.53;0.245,-390261.086,-1952273.428,479716.23,95943.25
4380,-2720426.605,NoActionOTC,0.52;0.245,-380493.446,-1928663.681,479716.23,95943.25
4380,-2365844.253,NoActionOTC,0.51;0.245,-363087.558,-1869668.499,479716.23,95943.25
4380,-3362485.727,NoActionOTC,0.39;0.245,-390547.48,-1952738.971,479716.23,95943.25
4380,-3208880.808,NoActionOTC,0.38;0.245,-390529.095,-1952720.217,479716.23,95943.25
4380,-3088584.854,NoActionOTC,0.37;0.245,-390297.746,-1952333.728,479716.23,95943.25
4380,-2752052.965,NoActionOTC,0.36;0.245,-380917.286,-1929831.041,479716.23,95943.25
4380,-2395830.543,NoActionOTC,0.35;0.245,-363627.318,-1871917.239,479716.23,95943.25
4380,-2446807.075,SprayTreesOTC,0.6;0.246;0.21;0.245,-346942.367,-1787214.361,479647.59,95929.52
4380,-2382849.997,SprayTreesOTC,0.7;0.246;0.21;0.245,-348198.195,-1793381.491,479647.59,95929.52
4380,-1940577.348,SprayTreesOTC,0.8;0.246;0.21;0.245,-316868.943,-1635728.022,479647.59,95929.52
4380,1147775.338,SprayTreesOTC,0.9;0.246;0.21;0.245,95424.661,476654.011,479647.59,95929.52
4380,-2305117.648,SprayTreesOTC,0.6;0.246;0.22;0.245,-331790.892,-1720333.362,479647.59,95929.52
4380,-2266817.965,SprayTreesOTC,0.7;0.246;0.22;0.245,-335651.124,-1739102.575,479647.59,95929.52
4380,-1659953.894,SprayTreesOTC,0.8;0.246;0.22;0.245,-301194.93,-1560197.417,479647.59,95929.52
4380,1148303.421,SprayTreesOTC,0.9;0.246;0.22;0.245,95483.421,476966.545,479647.59,95929.52
4380,-2159494.94,SprayTreesOTC,0.6;0.246;0.23;0.245,-322450.351,-1674136.635,479647.59,95929.52
4380,-2102025.554,SprayTreesOTC,0.7;0.246;0.23;0.245,-323912.289,-1686157.011,479647.59,95929.52
4380,-1369974.032,SprayTreesOTC,0.8;0.246;0.23;0.245,-286119.307,-1500935.885,479647.59,95929.52
4380,1148243.053,SprayTreesOTC,0.9;0.246;0.23;0.245,95471.042,476888.03,479647.59,95929.52
4380,-1960760.501,SprayTreesOTC,0.6;0.246;0.24;0.245,-313741.652,-1631139.205,479647.59,95929.52
4380,-1902655.055,SprayTreesOTC,0.7;0.246;0.24;0.245,-314963.958,-1639407.441,479647.59,95929.52
4380,-1100296.268,SprayTreesOTC,0.8;0.246;0.24;0.245,-270856.8743,-1437151.516,479647.59,95929.52
4380,1148288.924,SprayTreesOTC,0.9;0.246;0.24;0.245,95479.708,476940.647,479647.59,95929.52
4380,-1767461.298,SprayTreesOTC,0.6;0.246;0.25;0.245,-305164.331,-1593115.896,479647.59,95929.52
4380,-1676809.32,SprayTreesOTC,0.7;0.246;0.25;0.245,-303330.733,-1592494.194,479647.59,95929.52
4380,-834597.1423,SprayTreesOTC,0.8;0.246;0.25;0.245,-248797.6499,-1360013.058,479647.59,95929.52
4380,1148340.174,SprayTreesOTC,0.9;0.246;0.25;0.245,95486.53,476979.579,479647.59,95929.52
4380,-2476432.555,SprayTreesOTC,0.6;0.246;0.26;0.245,-347346.107,-1788951.901,479647.59,95929.52
4380,-2412544.057,SprayTreesOTC,0.7;0.246;0.26;0.245,-348554.325,-1795140.031,479647.59,95929.52
